Year,FlagOfRegistration,FlagOfRegistration Label,BeneficialOwnership,BeneficialOwnership Label,Dead weight tons in thousands,Dead weight tons in thousands Footnote,Dead weight tons in thousands Missing value,Percentage of total fleet,Percentage of total fleet Footnote,Percentage of total fleet Missing value,Number of ships,Number of ships Footnote,Number of ships Missing value
2019,584,"Marshall Islands",642,"Romania",80.855,,,0.03291,,,2,,
2019,584,"Marshall Islands",643,"Russian Federation",4.52,,,0.00184,,,1,,
2019,584,"Marshall Islands",659,"Saint Kitts and Nevis",0,,,0,,,0,,
2019,584,"Marshall Islands",662,"Saint Lucia",0,,,0,,,0,,
2019,584,"Marshall Islands",670,"Saint Vincent and the Grenadines",0,,,0,,,0,,
2019,584,"Marshall Islands",882,"Samoa",0,,,0,,,0,,
2019,584,"Marshall Islands",678,"Sao Tome and Principe",0,,,0,,,0,,
2019,584,"Marshall Islands",682,"Saudi Arabia",2.272,,,0.00092,,,1,,
2019,584,"Marshall Islands",686,"Senegal",0,,,0,,,0,,
2019,584,"Marshall Islands",688,"Serbia",0,,,0,,,0,,
2019,584,"Marshall Islands",690,"Seychelles",0,,,0,,,0,,
2019,584,"Marshall Islands",694,"Sierra Leone",0,,,0,,,0,,
2019,584,"Marshall Islands",702,"Singapore",7921.781,,,3.22426,,,129,,
2019,584,"Marshall Islands",703,"Slovakia",0,,,0,,,0,,
2019,584,"Marshall Islands",705,"Slovenia",110.189,,,0.04485,,,2,,
2019,584,"Marshall Islands",090,"Solomon Islands",0,,,0,,,0,,
2019,584,"Marshall Islands",706,"Somalia",0,,,0,,,0,,
2019,584,"Marshall Islands",710,"South Africa",0,,,0,,,0,,
2019,584,"Marshall Islands",724,"Spain",1.563,,,0.00064,,,1,,
2019,584,"Marshall Islands",144,"Sri Lanka",0,,,0,,,0,,
2019,584,"Marshall Islands",729,"Sudan",0,,,0,,,0,,
2019,584,"Marshall Islands",740,"Suriname",0,,,0,,,0,,
2019,584,"Marshall Islands",752,"Sweden",49.994,,,0.02035,,,1,,
2019,584,"Marshall Islands",756,"Switzerland",2756.972,,,1.12212,,,42,,
2019,584,"Marshall Islands",438,"Liechtenstein",0,,,0,,,0,,
2019,584,"Marshall Islands",760,"Syrian Arab Republic",0,,,0,,,0,,
2019,584,"Marshall Islands",764,"Thailand",0,,,0,,,0,,
2019,584,"Marshall Islands",626,"Timor-Leste",0,,,0,,,0,,
2019,584,"Marshall Islands",776,"Tonga",0,,,0,,,0,,
2019,584,"Marshall Islands",780,"Trinidad and Tobago",0,,,0,,,0,,
2019,584,"Marshall Islands",788,"Tunisia",0,,,0,,,0,,
2019,584,"Marshall Islands",792,"Türkiye",5042.508,,,2.05236,,,102,,
2019,584,"Marshall Islands",795,"Turkmenistan",0,,,0,,,0,,
2019,584,"Marshall Islands",798,"Tuvalu",0,,,0,,,0,,
2019,584,"Marshall Islands",804,"Ukraine",311.868,,,0.12693,,,7,,
2019,584,"Marshall Islands",784,"United Arab Emirates",4020.038,,,1.6362,,,113,,
2019,584,"Marshall Islands",826,"United Kingdom",6607.351,,,2.68927,,,139,,
2019,584,"Marshall Islands",834,"United Republic of Tanzania",0,,,0,,,0,,
2019,584,"Marshall Islands",841,"United States of America including Puerto Rico",27652.214,,,11.25478,,,360,,
2019,584,"Marshall Islands",840,"United States",27652.214,,,11.25478,,,360,,
2019,584,"Marshall Islands",850,"United States Virgin Islands",0,,,0,,,0,,
2019,584,"Marshall Islands",858,"Uruguay",0,,,0,,,0,,
2019,584,"Marshall Islands",548,"Vanuatu",0,,,0,,,0,,
2019,584,"Marshall Islands",862,"Venezuela (Bolivarian Rep. of)",634.803,,,0.25837,,,4,,
2019,584,"Marshall Islands",704,"Viet Nam",40.058,,,0.0163,,,1,,
2019,584,"Marshall Islands",887,"Yemen",0,,,0,,,0,,
2019,584,"Marshall Islands",0002,"Special economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2019,584,"Marshall Islands",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",16616.175,,,6.76298,,,231,,
2019,584,"Marshall Islands",757,"Switzerland including Liechtenstein",2756.972,,,1.12212,,,42,,
2019,584,"Marshall Islands",926,"United Kingdom including Channel Islands and Isle of Man",6758.011,,,2.75059,,,142,,
2019,584,"Marshall Islands",842,"United States of America including Puerto Rico and United States Virgin Islands",27652.214,,,11.25478,,,360,,
2019,584,"Marshall Islands",5600,"Asia and Oceania",75376.438,,,30.67911,,,1078,,
2019,584,"Marshall Islands",5702,"Northern America and Europe",165799.586,,,67.4824,,,2341,,
2019,584,"Marshall Islands",5706,"Europe, Northern America, Australia and New Zealand",165841.091,,,67.49929,,,2350,,
2019,584,"Marshall Islands",5703,"Central and Southern Asia",1807.377,,,0.73562,,,29,,
2019,584,"Marshall Islands",5704,"Eastern and South-Eastern Asia",51001.75,,,20.75832,,,708,,
2019,584,"Marshall Islands",5705,"Western Asia and Northern Africa",22410.052,,,9.12116,,,330,,
2019,584,"Marshall Islands",1400,"Developing economies",40165.597,,,16.34788,,,609,,
2019,584,"Marshall Islands",1410,"Developing economies: Africa",598.264,,,0.2435,,,7,,
2019,584,"Marshall Islands",1420,"Developing economies: Americas",3591.982,,,1.46198,,,26,,
2019,584,"Marshall Islands",1460,"Developing economies: Asia and Oceania",35975.351,,,14.6424,,,576,,
2019,584,"Marshall Islands",1430,"Developing economies: Asia",35857.376,,,14.59438,,,573,,
2019,584,"Marshall Islands",1450,"Developing economies: Oceania",117.975,,,0.04802,,,3,,
2019,584,"Marshall Islands",1500,"Developed economies",205200.673,,,83.51911,,,2843,,
2019,584,"Marshall Islands",1520,"Developed economies: Americas",47198.193,,,19.21023,,,568,,
2019,584,"Marshall Islands",1560,"Developed economies: Asia and Oceania",39401.087,,,16.03671,,,502,,
2019,584,"Marshall Islands",1530,"Developed economies: Asia",39359.582,,,16.01982,,,493,,
2019,584,"Marshall Islands",1550,"Developed economies: Oceania",41.505,,,0.01689,,,9,,
2019,584,"Marshall Islands",1540,"Developed economies: Europe",118601.393,,,48.27218,,,1773,,
2019,584,"Marshall Islands",1600,"Developing economies excluding China",37790.517,,,15.38119,,,555,,
2019,584,"Marshall Islands",1601,"Developing economies excluding LDCs",39716.703,,,16.16517,,,600,,
2019,584,"Marshall Islands",1610,"LDCs (Least developed countries)",448.894,,,0.18271,,,9,,
2019,584,"Marshall Islands",1614,"LDCs: Africa",7.358,,,0.00299,,,1,,
2019,584,"Marshall Islands",1612,"LDCs: Asia",441.536,,,0.17971,,,8,,
2019,584,"Marshall Islands",1615,"LDCs: Islands and Haiti",0,,,0,,,0,,
2019,584,"Marshall Islands",1620,"LLDCs (Landlocked developing countries)",230.696,,,0.0939,,,2,,
2019,584,"Marshall Islands",1640,"SIDS (Small island developing States) (UN-OHRLLS)",25464.75,,,10.36446,,,283,,
2019,584,"Marshall Islands",1641,"SIDS: Atlantic and Indian Ocean",17310.831,,,7.04571,,,148,,
2019,584,"Marshall Islands",1642,"SIDS: Caribbean",114.163,,,0.04647,,,3,,
2019,584,"Marshall Islands",1643,"SIDS: Pacific",8039.756,,,3.27228,,,132,,
2019,584,"Marshall Islands",2623,"Low-income developing economies",0,,,0,,,0,,
2019,584,"Marshall Islands",2622,"Middle-income developing economies",2972.708,,,1.20993,,,43,,
2019,584,"Marshall Islands",2621,"High-income developing economies",37192.889,,,15.13795,,,566,,
2019,584,"Marshall Islands",2711,"BRICS",6184.648,,,2.51723,,,84,,
2019,584,"Marshall Islands",3412,"European Union (2020 …)",89131.024,,,36.27739,,,1273,,
2019,584,"Marshall Islands",3916,"G20 (Group of Twenty)",92314.256,,,37.573,,,1343,,
2019,584,"Marshall Islands",3919,"G-77 (Group of 77)",31762.088,,,12.92755,,,440,,
2019,584,"Marshall Islands",3905,"OECD (Organisation for Economic Cooperation and Development)",173088.889,,,70.44923,,,2508,,
2019,578,"Norway",0000,"World",21863.113,,,100,,,983,,
2019,578,"Norway",5100,"Africa",2.225,,,0.01018,,,1,,
2019,578,"Norway",5110,"Northern Africa",0,,,0,,,0,,
2019,578,"Norway",5120,"Sub-Saharan Africa",2.225,,,0.01018,,,1,,
2019,578,"Norway",5121,"Eastern Africa",0,,,0,,,0,,
2019,578,"Norway",5122,"Middle Africa",0,,,0,,,0,,
2019,578,"Norway",5123,"Southern Africa",0,,,0,,,0,,
2019,578,"Norway",5124,"Western Africa",2.225,,,0.01018,,,1,,
2019,578,"Norway",5200,"Americas",535.794,,,2.45068,,,17,,
2019,578,"Norway",5210,"Northern America",519.399,,,2.37569,,,12,,
2019,578,"Norway",5220,"Latin America and the Caribbean",16.395,,,0.07499,,,5,,
2019,578,"Norway",5221,"Caribbean",13.2,,,0.06038,,,4,,
2019,578,"Norway",5222,"Central America",0,,,0,,,0,,
2019,578,"Norway",5223,"South America",3.195,,,0.01461,,,1,,
2019,578,"Norway",5300,"Asia",846.814,,,3.87325,,,20,,
2019,578,"Norway",5310,"Central Asia",0,,,0,,,0,,
2019,578,"Norway",5330,"Eastern Asia",272.027,,,1.24423,,,5,,
2019,578,"Norway",5350,"South-eastern Asia",389.156,,,1.77997,,,10,,
2019,578,"Norway",5320,"Southern Asia",0,,,0,,,0,,
2019,578,"Norway",5340,"Western Asia",185.631,,,0.84906,,,5,,
2019,578,"Norway",5400,"Europe",20478.28,,,93.66589,,,945,,
2019,578,"Norway",5410,"Eastern Europe",8.756,,,0.04005,,,2,,
2019,578,"Norway",5420,"Northern Europe",20190.767,,,92.35083,,,924,,
2019,578,"Norway",5430,"Southern Europe",1.9,,,0.00869,,,1,,
2019,578,"Norway",5440,"Western Europe",276.857,,,1.26632,,,18,,
2019,578,"Norway",5500,"Oceania",0,,,0,,,0,,
2019,578,"Norway",0000u,"World n.e.s.",0,,,0,,,0,,
2019,578,"Norway",0001,"Individual economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2019,578,"Norway",008,"Albania",0,,,0,,,0,,
2019,578,"Norway",012,"Algeria",0,,,0,,,0,,
2019,578,"Norway",024,"Angola",0,,,0,,,0,,
2019,578,"Norway",660,"Anguilla",0,,,0,,,0,,
2019,578,"Norway",028,"Antigua and Barbuda",0,,,0,,,0,,
2019,578,"Norway",032,"Argentina",0,,,0,,,0,,
2019,578,"Norway",533,"Aruba",0,,,0,,,0,,
2019,578,"Norway",036,"Australia",0,,,0,,,0,,
2019,578,"Norway",040,"Austria",0,,,0,,,0,,
2019,578,"Norway",031,"Azerbaijan",0,,,0,,,0,,
2019,578,"Norway",044,"Bahamas",0,,,0,,,0,,
2019,578,"Norway",048,"Bahrain",0,,,0,,,0,,
2019,578,"Norway",050,"Bangladesh",0,,,0,,,0,,
2019,578,"Norway",052,"Barbados",0,,,0,,,0,,
2019,578,"Norway",056,"Belgium",0,,,0,,,0,,
2019,578,"Norway",084,"Belize",0,,,0,,,0,,
2019,578,"Norway",204,"Benin",0,,,0,,,0,,
2019,578,"Norway",060,"Bermuda",393.572,,,1.80016,,,11,,
2019,578,"Norway",068,"Bolivia (Plurinational State of)",0,,,0,,,0,,
2019,578,"Norway",076,"Brazil",3.195,,,0.01461,,,1,,
2019,578,"Norway",092,"British Virgin Islands",0,,,0,,,0,,
2019,578,"Norway",096,"Brunei Darussalam",0,,,0,,,0,,
2019,578,"Norway",100,"Bulgaria",0,,,0,,,0,,
2019,578,"Norway",132,"Cabo Verde",0,,,0,,,0,,
2019,578,"Norway",116,"Cambodia",0,,,0,,,0,,
2019,578,"Norway",120,"Cameroon",0,,,0,,,0,,
2019,578,"Norway",124,"Canada",125.827,,,0.57552,,,1,,
2019,578,"Norway",136,"Cayman Islands",13.2,,,0.06038,,,4,,
2019,578,"Norway",152,"Chile",0,,,0,,,0,,
2019,578,"Norway",156,"China",121.829,,,0.55724,,,3,,
2019,578,"Norway",344,"China, Hong Kong SAR",75.205,,,0.34398,,,1,,
2019,578,"Norway",446,"China, Macao SAR",0,,,0,,,0,,
2019,578,"Norway",158,"China, Taiwan Province of",0,,,0,,,0,,
2019,578,"Norway",170,"Colombia",0,,,0,,,0,,
2019,578,"Norway",178,"Congo",0,,,0,,,0,,
2019,578,"Norway",184,"Cook Islands",0,,,0,,,0,,
2019,578,"Norway",188,"Costa Rica",0,,,0,,,0,,
2019,578,"Norway",384,"Côte d'Ivoire",0,,,0,,,0,,
2019,578,"Norway",191,"Croatia",0,,,0,,,0,,
2019,578,"Norway",192,"Cuba",0,,,0,,,0,,
2019,578,"Norway",531,"Curaçao",0,,,0,,,0,,
2019,578,"Norway",196,"Cyprus",5.55,,,0.02539,,,1,,
2019,578,"Norway",408,"Dem. People's Rep. of Korea",0,,,0,,,0,,
2019,578,"Norway",180,"Dem. Rep. of the Congo",0,,,0,,,0,,
2019,578,"Norway",208,"Denmark",35.387,,,0.16186,,,10,,
2019,578,"Norway",262,"Djibouti",0,,,0,,,0,,
2019,578,"Norway",212,"Dominica",0,,,0,,,0,,
2019,578,"Norway",214,"Dominican Republic",0,,,0,,,0,,
2019,578,"Norway",218,"Ecuador",0,,,0,,,0,,
2019,578,"Norway",818,"Egypt",0,,,0,,,0,,
2019,578,"Norway",226,"Equatorial Guinea",0,,,0,,,0,,
2019,578,"Norway",232,"Eritrea",0,,,0,,,0,,
2019,578,"Norway",233,"Estonia",0,,,0,,,0,,
2019,578,"Norway",231,"Ethiopia",0,,,0,,,0,,
2019,578,"Norway",234,"Faroe Islands",0,,,0,,,0,,
2019,578,"Norway",242,"Fiji",0,,,0,,,0,,
2019,578,"Norway",246,"Finland",0,,,0,,,0,,
2019,578,"Norway",250,"France",9.373,,,0.04287,,,1,,
2019,578,"Norway",258,"French Polynesia",0,,,0,,,0,,
2019,578,"Norway",266,"Gabon",0,,,0,,,0,,
2019,578,"Norway",270,"Gambia",0,,,0,,,0,,
2019,578,"Norway",268,"Georgia",0,,,0,,,0,,
2019,578,"Norway",276,"Germany",124.652,,,0.57015,,,5,,
2019,578,"Norway",288,"Ghana",0,,,0,,,0,,
2019,578,"Norway",292,"Gibraltar",0,,,0,,,0,,
2019,578,"Norway",300,"Greece",0,,,0,,,0,,
2019,578,"Norway",304,"Greenland",0,,,0,,,0,,
2019,578,"Norway",308,"Grenada",0,,,0,,,0,,
2019,578,"Norway",312,"Guadeloupe",0,,,0,,,0,,
2019,578,"Norway",316,"Guam",0,,,0,,,0,,
2019,578,"Norway",320,"Guatemala",0,,,0,,,0,,
2019,578,"Norway",831,"Guernsey",0,,,0,,,0,,
2019,578,"Norway",324,"Guinea",0,,,0,,,0,,
2019,578,"Norway",328,"Guyana",0,,,0,,,0,,
2019,578,"Norway",332,"Haiti",0,,,0,,,0,,
2019,578,"Norway",340,"Honduras",0,,,0,,,0,,
2019,578,"Norway",352,"Iceland",13.289,,,0.06078,,,4,,
2019,578,"Norway",356,"India",0,,,0,,,0,,
2019,578,"Norway",360,"Indonesia",0,,,0,,,0,,
2019,578,"Norway",364,"Iran (Islamic Republic of)",0,,,0,,,0,,
2019,578,"Norway",368,"Iraq",0,,,0,,,0,,
2019,578,"Norway",372,"Ireland",0,,,0,,,0,,
2019,578,"Norway",376,"Israel",0,,,0,,,0,,
2019,578,"Norway",380,"Italy",0,,,0,,,0,,
2019,578,"Norway",388,"Jamaica",0,,,0,,,0,,
2019,578,"Norway",392,"Japan",74.993,,,0.34301,,,1,,
2019,578,"Norway",832,"Jersey",139.401,,,0.63761,,,3,,
2019,578,"Norway",400,"Jordan",0,,,0,,,0,,
2019,578,"Norway",398,"Kazakhstan",0,,,0,,,0,,
2019,578,"Norway",404,"Kenya",0,,,0,,,0,,
2019,578,"Norway",296,"Kiribati",0,,,0,,,0,,
2019,578,"Norway",414,"Kuwait",0,,,0,,,0,,
2019,578,"Norway",418,"Lao People's Dem. Rep.",0,,,0,,,0,,
2019,578,"Norway",428,"Latvia",0,,,0,,,0,,
2019,578,"Norway",422,"Lebanon",0,,,0,,,0,,
2019,578,"Norway",430,"Liberia",0,,,0,,,0,,
2019,578,"Norway",434,"Libya",0,,,0,,,0,,
2019,578,"Norway",440,"Lithuania",0,,,0,,,0,,
2019,578,"Norway",442,"Luxembourg",0,,,0,,,0,,
2019,578,"Norway",450,"Madagascar",0,,,0,,,0,,
2019,578,"Norway",458,"Malaysia",0,,,0,,,0,,
2019,578,"Norway",462,"Maldives",0,,,0,,,0,,
2019,578,"Norway",470,"Malta",1.9,,,0.00869,,,1,,
2019,578,"Norway",584,"Marshall Islands",0,,,0,,,0,,
2019,578,"Norway",478,"Mauritania",0,,,0,,,0,,
2019,578,"Norway",480,"Mauritius",0,,,0,,,0,,
2019,578,"Norway",484,"Mexico",0,,,0,,,0,,
2019,578,"Norway",583,"Micronesia (Federated States of)",0,,,0,,,0,,
2019,578,"Norway",492,"Monaco",0,,,0,,,0,,
2019,578,"Norway",496,"Mongolia",0,,,0,,,0,,
2019,578,"Norway",499,"Montenegro",0,,,0,,,0,,
2019,578,"Norway",504,"Morocco",0,,,0,,,0,,
2019,578,"Norway",508,"Mozambique",0,,,0,,,0,,
2019,578,"Norway",104,"Myanmar",0,,,0,,,0,,
2019,578,"Norway",516,"Namibia",0,,,0,,,0,,
2019,578,"Norway",528,"Netherlands (Kingdom of the)",6.196,,,0.02834,,,2,,
2019,578,"Norway",540,"New Caledonia",0,,,0,,,0,,
2019,578,"Norway",554,"New Zealand",0,,,0,,,0,,
2019,578,"Norway",558,"Nicaragua",0,,,0,,,0,,
2019,578,"Norway",566,"Nigeria",0,,,0,,,0,,
2019,578,"Norway",578,"Norway",18394.186,,,84.13343,,,873,,
2019,578,"Norway",512,"Oman",0,,,0,,,0,,
2019,578,"Norway",586,"Pakistan",0,,,0,,,0,,
2019,578,"Norway",591,"Panama",0,,,0,,,0,,
2019,578,"Norway",598,"Papua New Guinea",0,,,0,,,0,,
2019,578,"Norway",600,"Paraguay",0,,,0,,,0,,
